Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
02.07.2024;03:00;2.449,99;1.858,00;1.802,26;2.523,49;Enerji Fazlası
02.07.2024;04:00;2.515,20;1.774,00;1.720,78;2.590,66;Enerji Fazlası
02.07.2024;05:00;2.648,48;1.774,00;1.720,78;2.727,93;Enerji Fazlası
02.07.2024;06:00;2.239,27;1.500,00;1.455,00;2.306,45;Enerji Fazlası
02.07.2024;07:00;2.000,00;2.000,00;1.940,00;2.060,00;Enerji Açığı
02.07.2024;08:00;2.900,01;2.991,01;2.813,01;3.080,74;Enerji Açığı
02.07.2024;09:00;2.970,00;2.991,01;2.880,90;3.080,74;Enerji Açığı
02.07.2024;10:00;2.950,00;2.991,01;2.861,50;3.080,74;Enerji Açığı
02.07.2024;11:00;2.949,99;2.991,03;2.861,49;3.080,76;Enerji Açığı
02.07.2024;12:00;2.700,01;2.991,00;2.619,01;3.080,73;Enerji Açığı
02.07.2024;13:00;2.950,01;2.991,06;2.861,51;3.080,79;Enerji Açığı
02.07.2024;14:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;15:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;22:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.07.2024;23:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;00:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;01:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;02:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;03:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;04:00;2.970,00;2.991,07;2.880,90;3.080,80;Enerji Açığı
03.07.2024;05:00;2.949,99;2.991,05;2.861,49;3.080,78;Enerji Açığı
03.07.2024;06:00;2.500,01;2.991,00;2.425,01;3.080,73;Enerji Açığı
03.07.2024;07:00;2.227,22;2.400,00;2.160,40;2.472,00;Enerji Açığı
03.07.2024;08:00;2.969,99;2.991,02;2.880,89;3.080,75;Enerji Açığı
03.07.2024;09:00;2.970,00;2.992,00;2.880,90;3.081,76;Enerji Açığı
03.07.2024;10:00;2.949,99;2.992,00;2.861,49;3.081,76;Enerji Açığı
03.07.2024;11:00;2.800,00;2.992,02;2.716,00;3.081,78;Enerji Açığı
03.07.2024;12:00;2.074,99;2.991,00;2.012,74;3.080,73;Enerji Açığı
03.07.2024;13:00;2.160,86;2.991,04;2.096,03;3.080,77;Enerji Açığı
03.07.2024;14:00;2.799,99;2.995,00;2.715,99;3.084,85;Enerji Açığı
03.07.2024;15:00;2.925,62;2.995,03;2.837,85;3.084,88;Enerji Açığı
03.07.2024;16:00;2.900,00;2.995,04;2.813,00;3.084,89;Enerji Açığı
03.07.2024;17:00;2.970,00;2.995,08;2.880,90;3.084,93;Enerji Açığı
03.07.2024;18:00;2.990,00;2.995,09;2.900,30;3.084,94;Enerji Açığı
03.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;22:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
03.07.2024;23:00;2.970,00;2.995,08;2.880,90;3.084,93;Enerji Açığı
04.07.2024;00:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;01:00;2.979,99;2.992,01;2.890,59;3.081,77;Enerji Açığı
04.07.2024;02:00;2.945,00;2.991,06;2.856,65;3.080,79;Enerji Açığı
04.07.2024;03:00;2.750,00;2.991,03;2.667,50;3.080,76;Enerji Açığı
04.07.2024;04:00;2.900,00;2.991,03;2.813,00;3.080,76;Enerji Açığı
04.07.2024;05:00;2.749,99;2.991,04;2.667,49;3.080,77;Enerji Açığı
04.07.2024;06:00;2.449,99;2.991,00;2.376,49;3.080,73;Enerji Açığı
04.07.2024;07:00;2.298,00;2.991,00;2.229,06;3.080,73;Enerji Açığı
04.07.2024;08:00;2.984,10;2.991,08;2.894,58;3.080,81;Enerji Açığı
04.07.2024;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;10:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;11:00;2.980,00;2.995,03;2.890,60;3.084,88;Enerji Açığı
04.07.2024;12:00;2.900,00;2.992,01;2.813,00;3.081,77;Enerji Açığı
04.07.2024;13:00;2.986,48;2.992,02;2.896,89;3.081,78;Enerji Açığı
04.07.2024;14:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;15:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;22:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.07.2024;23:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.07.2024;00:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.07.2024;01:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.07.2024;02:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.07.2024;03:00;2.929,28;2.929,28;2.841,40;3.017,16;Dengede
05.07.2024;04:00;2.899,99;1.999,99;1.939,99;2.986,99;Enerji Fazlası
05.07.2024;05:00;2.600,01;2.991,00;2.522,01;3.080,73;Enerji Açığı
05.07.2024;06:00;2.297,34;2.297,34;2.228,42;2.366,26;Dengede
05.07.2024;07:00;2.020,00;2.021,00;1.959,40;2.081,63;Enerji Açığı
05.07.2024;08:00;2.930,00;2.991,00;2.842,10;3.080,73;Enerji Açığı
05.07.2024;09:00;2.950,01;2.991,05;2.861,51;3.080,78;Enerji Açığı
05.07.2024;10:00;2.900,00;2.991,03;2.813,00;3.080,76;Enerji Açığı
05.07.2024;11:00;2.700,00;2.991,01;2.619,00;3.080,74;Enerji Açığı
05.07.2024;12:00;1.997,42;2.354,42;1.937,50;2.425,05;Enerji Açığı
05.07.2024;13:00;1.894,99;1.400,00;1.358,00;1.951,84;Enerji Fazlası
05.07.2024;14:00;2.600,00;1.850,00;1.794,50;2.678,00;Enerji Fazlası
05.07.2024;15:00;2.500,00;1.850,00;1.794,50;2.575,00;Enerji Fazlası
05.07.2024;16:00;2.174,99;1.761,00;1.708,17;2.240,24;Enerji Fazlası
05.07.2024;17:00;2.556,80;2.556,80;2.480,10;2.633,50;Enerji Açığı
05.07.2024;18:00;2.543,73;2.900,73;2.467,42;2.987,75;Enerji Açığı
05.07.2024;19:00;2.900,01;2.995,00;2.813,01;3.084,85;Enerji Açığı
05.07.2024;20:00;2.949,99;2.995,03;2.861,49;3.084,88;Enerji Açığı
05.07.2024;21:00;2.929,29;2.995,01;2.841,41;3.084,86;Enerji Açığı
05.07.2024;22:00;2.499,99;2.499,99;2.424,99;2.574,99;Enerji Açığı
05.07.2024;23:00;2.100,01;1.700,00;1.649,00;2.163,01;Enerji Fazlası
06.07.2024;00:00;2.925,61;2.750,61;2.668,09;3.013,38;Enerji Fazlası
06.07.2024;01:00;2.450,00;2.750,00;2.376,50;2.832,50;Enerji Açığı
06.07.2024;02:00;2.100,01;2.850,01;2.037,01;2.935,51;Enerji Açığı
06.07.2024;03:00;1.723,00;2.387,00;1.671,31;2.458,61;Enerji Açığı
06.07.2024;04:00;2.660,00;2.660,00;2.580,20;2.739,80;Enerji Açığı
06.07.2024;05:00;2.610,10;2.610,10;2.531,80;2.688,40;Enerji Açığı
06.07.2024;06:00;2.300,01;2.976,54;2.231,01;3.065,84;Enerji Açığı
06.07.2024;07:00;1.050,01;2.700,00;1.018,51;2.781,00;Enerji Açığı
06.07.2024;08:00;2.502,46;2.548,46;2.427,39;2.624,91;Enerji Açığı
06.07.2024;09:00;2.009,99;2.995,00;1.949,69;3.084,85;Enerji Açığı
06.07.2024;10:00;1.375,00;2.998,40;1.333,75;3.088,35;Enerji Açığı
06.07.2024;11:00;1.000,01;2.700,00;970,01;2.781,00;Enerji Açığı
06.07.2024;12:00;950,00;750,00;727,50;978,50;Enerji Fazlası
06.07.2024;13:00;1.050,00;1.572,67;1.018,50;1.619,85;Enerji Açığı
06.07.2024;14:00;1.423,25;2.995,00;1.380,55;3.084,85;Enerji Açığı
06.07.2024;15:00;1.200,00;2.998,40;1.164,00;3.088,35;Enerji Açığı
06.07.2024;16:00;1.775,00;2.998,40;1.721,75;3.088,35;Enerji Açığı
06.07.2024;17:00;1.750,00;2.998,40;1.697,50;3.088,35;Enerji Açığı
06.07.2024;18:00;2.800,00;2.998,50;2.716,00;3.088,46;Enerji Açığı
06.07.2024;19:00;2.899,99;2.998,80;2.812,99;3.088,76;Enerji Açığı
06.07.2024;20:00;2.950,00;2.999,00;2.861,50;3.088,97;Enerji Açığı
06.07.2024;21:00;2.925,62;2.998,90;2.837,85;3.088,87;Enerji Açığı
06.07.2024;22:00;2.416,34;2.998,50;2.343,85;3.088,46;Enerji Açığı
06.07.2024;23:00;2.300,00;2.998,40;2.231,00;3.088,35;Enerji Açığı
07.07.2024;00:00;2.799,67;2.799,67;2.715,68;2.883,66;Enerji Açığı
07.07.2024;01:00;2.298,01;2.447,38;2.229,07;2.520,80;Enerji Açığı
07.07.2024;02:00;2.033,00;2.447,38;1.972,01;2.520,80;Enerji Açığı
07.07.2024;03:00;2.490,01;2.490,01;2.415,31;2.564,71;Enerji Açığı
07.07.2024;04:00;2.550,91;2.550,91;2.474,38;2.627,44;Enerji Açığı
07.07.2024;05:00;2.500,01;2.500,01;2.425,01;2.575,01;Enerji Açığı
07.07.2024;06:00;2.000,01;2.500,00;1.940,01;2.575,00;Enerji Açığı
07.07.2024;07:00;1.298,88;750,00;727,50;1.337,85;Enerji Fazlası
07.07.2024;08:00;750,00;0,00;0,00;772,50;Enerji Fazlası
07.07.2024;09:00;1.050,00;0,00;0,00;1.081,50;Enerji Fazlası
07.07.2024;10:00;1.050,00;0,00;0,00;1.081,50;Enerji Fazlası
07.07.2024;11:00;1.011,01;0,00;0,00;1.041,34;Enerji Fazlası
07.07.2024;12:00;437,25;0,00;0,00;450,37;Enerji Fazlası
07.07.2024;13:00;1.298,87;0,00;0,00;1.337,84;Enerji Fazlası
07.07.2024;14:00;1.466,25;30,00;29,10;1.510,24;Enerji Fazlası
07.07.2024;15:00;1.000,00;49,99;48,49;1.030,00;Enerji Fazlası
07.07.2024;16:00;1.374,99;50,00;48,50;1.416,24;Enerji Fazlası
07.07.2024;17:00;1.799,00;1.699,00;1.648,03;1.852,97;Enerji Fazlası
07.07.2024;18:00;2.825,00;2.995,00;2.740,25;3.084,85;Enerji Açığı
07.07.2024;19:00;2.948,89;2.998,50;2.860,42;3.088,46;Enerji Açığı
07.07.2024;20:00;2.950,00;2.998,50;2.861,50;3.088,46;Enerji Açığı
07.07.2024;21:00;2.950,00;2.998,80;2.861,50;3.088,76;Enerji Açığı
07.07.2024;22:00;2.060,13;2.998,40;1.998,33;3.088,35;Enerji Açığı
07.07.2024;23:00;2.025,00;2.998,40;1.964,25;3.088,35;Enerji Açığı
08.07.2024;00:00;2.799,68;2.779,68;2.696,29;2.883,67;Enerji Fazlası
08.07.2024;01:00;2.500,01;2.501,00;2.425,01;2.576,03;Enerji Açığı
08.07.2024;02:00;2.300,01;2.350,01;2.231,01;2.420,51;Enerji Açığı
08.07.2024;03:00;1.865,99;2.400,00;1.810,01;2.472,00;Enerji Açığı
08.07.2024;04:00;1.590,00;1.862,00;1.542,30;1.917,86;Enerji Açığı
08.07.2024;05:00;1.589,99;1.569,99;1.522,89;1.637,69;Enerji Fazlası
08.07.2024;06:00;1.595,00;2.650,00;1.547,15;2.729,50;Enerji Açığı
08.07.2024;07:00;1.298,85;2.900,00;1.259,88;2.987,00;Enerji Açığı
08.07.2024;08:00;2.525,03;2.999,02;2.449,28;3.088,99;Enerji Açığı
08.07.2024;09:00;2.100,00;2.999,04;2.037,00;3.089,01;Enerji Açığı
08.07.2024;10:00;2.400,01;2.999,00;2.328,01;3.088,97;Enerji Açığı
08.07.2024;11:00;2.210,11;2.998,80;2.143,81;3.088,76;Enerji Açığı
08.07.2024;12:00;1.656,58;2.438,38;1.606,88;2.511,53;Enerji Açığı
08.07.2024;13:00;2.425,00;2.948,48;2.352,25;3.036,93;Enerji Açığı
08.07.2024;14:00;2.659,99;2.999,01;2.580,19;3.088,98;Enerji Açığı
08.07.2024;15:00;2.899,99;2.999,03;2.812,99;3.089,00;Enerji Açığı
08.07.2024;16:00;2.948,90;2.999,06;2.860,43;3.089,03;Enerji Açığı
08.07.2024;17:00;2.970,43;2.999,20;2.881,32;3.089,18;Enerji Açığı
08.07.2024;18:00;2.930,00;2.999,20;2.842,10;3.089,18;Enerji Açığı
08.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
08.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
08.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
08.07.2024;22:00;2.945,99;2.999,22;2.857,61;3.089,20;Enerji Açığı
08.07.2024;23:00;2.590,00;2.999,02;2.512,30;3.088,99;Enerji Açığı
09.07.2024;00:00;2.899,99;2.998,80;2.812,99;3.088,76;Enerji Açığı
09.07.2024;01:00;2.557,04;2.998,50;2.480,33;3.088,46;Enerji Açığı
09.07.2024;02:00;2.123,25;2.500,00;2.059,55;2.575,00;Enerji Açığı
09.07.2024;03:00;2.174,99;2.500,00;2.109,74;2.575,00;Enerji Açığı
09.07.2024;04:00;2.667,35;2.946,46;2.587,33;3.034,85;Enerji Açığı
09.07.2024;05:00;2.298,01;2.890,00;2.229,07;2.976,70;Enerji Açığı
09.07.2024;06:00;1.685,00;2.443,83;1.634,45;2.517,14;Enerji Açığı
09.07.2024;07:00;1.590,00;2.443,83;1.542,30;2.517,14;Enerji Açığı
09.07.2024;08:00;2.539,03;2.999,02;2.462,86;3.088,99;Enerji Açığı
09.07.2024;09:00;2.700,01;2.999,09;2.619,01;3.089,06;Enerji Açığı
09.07.2024;10:00;2.498,00;2.999,26;2.423,06;3.089,24;Enerji Açığı
09.07.2024;11:00;2.100,00;2.999,26;2.037,00;3.089,24;Enerji Açığı
09.07.2024;12:00;1.800,00;2.999,04;1.746,00;3.089,01;Enerji Açığı
09.07.2024;13:00;2.424,08;2.999,20;2.351,36;3.089,18;Enerji Açığı
09.07.2024;14:00;2.798,00;2.999,26;2.714,06;3.089,24;Enerji Açığı
09.07.2024;15:00;2.825,00;2.999,30;2.740,25;3.089,28;Enerji Açığı
09.07.2024;16:00;2.925,61;2.999,60;2.837,84;3.089,59;Enerji Açığı
09.07.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.07.2024;18:00;2.999,98;3.000,00;2.909,98;3.090,00;Enerji Açığı
09.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.07.2024;22:00;2.969,65;2.999,27;2.880,56;3.089,25;Enerji Açığı
09.07.2024;23:00;2.800,00;2.999,05;2.716,00;3.089,02;Enerji Açığı
10.07.2024;00:00;2.980,00;2.999,04;2.890,60;3.089,01;Enerji Açığı
10.07.2024;01:00;2.930,00;2.999,00;2.842,10;3.088,97;Enerji Açığı
10.07.2024;02:00;2.698,01;2.698,01;2.617,07;2.778,95;Enerji Açığı
10.07.2024;03:00;2.408,83;2.408,83;2.336,57;2.481,09;Enerji Açığı
10.07.2024;04:00;2.387,39;2.388,00;2.315,77;2.459,64;Enerji Açığı
10.07.2024;05:00;2.387,38;2.387,38;2.315,76;2.459,00;Enerji Açığı
10.07.2024;06:00;2.109,00;1.300,00;1.261,00;2.172,27;Enerji Fazlası
10.07.2024;07:00;1.900,00;1.890,00;1.833,30;1.957,00;Enerji Fazlası
10.07.2024;08:00;2.698,01;2.698,01;2.617,07;2.778,95;Enerji Açığı
10.07.2024;09:00;2.861,41;2.999,05;2.775,57;3.089,02;Enerji Açığı
10.07.2024;10:00;2.698,01;2.999,23;2.617,07;3.089,21;Enerji Açığı
10.07.2024;11:00;2.899,99;2.999,24;2.812,99;3.089,22;Enerji Açığı
10.07.2024;12:00;2.347,98;2.999,07;2.277,54;3.089,04;Enerji Açığı
10.07.2024;13:00;2.929,29;2.999,27;2.841,41;3.089,25;Enerji Açığı
10.07.2024;14:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;15:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
10.07.2024;22:00;2.999,99;3.000,00;2.909,99;3.090,00;Enerji Açığı
10.07.2024;23:00;2.929,99;2.999,23;2.842,09;3.089,21;Enerji Açığı
11.07.2024;00:00;2.999,99;3.000,00;2.909,99;3.090,00;Enerji Açığı
11.07.2024;01:00;2.948,89;2.999,20;2.860,42;3.089,18;Enerji Açığı
11.07.2024;02:00;2.749,99;2.999,04;2.667,49;3.089,01;Enerji Açığı
11.07.2024;03:00;2.449,99;2.924,99;2.376,49;3.012,74;Enerji Açığı
11.07.2024;04:00;2.449,99;2.520,00;2.376,49;2.595,60;Enerji Açığı
11.07.2024;05:00;2.450,00;2.520,00;2.376,50;2.595,60;Enerji Açığı
11.07.2024;06:00;2.258,39;2.258,39;2.190,64;2.326,14;Dengede
11.07.2024;07:00;2.198,38;2.260,88;2.132,43;2.328,71;Enerji Açığı
11.07.2024;08:00;2.948,89;2.999,02;2.860,42;3.088,99;Enerji Açığı
11.07.2024;09:00;2.999,99;3.000,00;2.909,99;3.090,00;Enerji Açığı
11.07.2024;10:00;2.950,01;2.999,05;2.861,51;3.089,02;Enerji Açığı
11.07.2024;11:00;2.843,38;2.999,05;2.758,08;3.089,02;Enerji Açığı
11.07.2024;12:00;2.547,01;2.999,00;2.470,60;3.088,97;Enerji Açığı
11.07.2024;13:00;2.929,28;2.999,04;2.841,40;3.089,01;Enerji Açığı
11.07.2024;14:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;15:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;22:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.07.2024;23:00;2.999,99;3.000,00;2.909,99;3.090,00;Enerji Açığı
12.07.2024;00:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
12.07.2024;01:00;2.999,98;3.000,00;2.909,98;3.090,00;Enerji Açığı
12.07.2024;02:00;2.900,00;2.999,02;2.813,00;3.088,99;Enerji Açığı
12.07.2024;03:00;2.515,58;2.999,00;2.440,11;3.088,97;Enerji Açığı
12.07.2024;04:00;2.438,18;2.950,00;2.365,03;3.038,50;Enerji Açığı
12.07.2024;05:00;2.334,19;2.550,00;2.264,16;2.626,50;Enerji Açığı
12.07.2024;06:00;2.039,13;2.337,13;1.977,96;2.407,24;Enerji Açığı
12.07.2024;07:00;2.000,01;2.288,00;1.940,01;2.356,64;Enerji Açığı
12.07.2024;08:00;2.899,99;2.999,00;2.812,99;3.088,97;Enerji Açığı
12.07.2024;09:00;2.950,00;2.999,05;2.861,50;3.089,02;Enerji Açığı
12.07.2024;10:00;2.940,01;2.999,06;2.851,81;3.089,03;Enerji Açığı
12.07.2024;11:00;2.850,01;2.999,04;2.764,51;3.089,01;Enerji Açığı
12.07.2024;12:00;2.334,19;2.999,00;2.264,16;3.088,97;Enerji Açığı
12.07.2024;13:00;2.438,18;2.999,00;2.365,03;3.088,97;Enerji Açığı
12.07.2024;14:00;2.894,19;2.999,20;2.807,36;3.089,18;Enerji Açığı
12.07.2024;15:00;2.950,00;2.999,26;2.861,50;3.089,24;Enerji Açığı
12.07.2024;16:00;2.895,20;2.999,24;2.808,34;3.089,22;Enerji Açığı
12.07.2024;17:00;2.900,00;2.999,23;2.813,00;3.089,21;Enerji Açığı
12.07.2024;18:00;2.929,99;2.999,20;2.842,09;3.089,18;Enerji Açığı
12.07.2024;19:00;2.950,00;2.999,04;2.861,50;3.089,01;Enerji Açığı
12.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
12.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
12.07.2024;22:00;2.929,99;2.999,01;2.842,09;3.088,98;Enerji Açığı
12.07.2024;23:00;2.800,00;2.999,01;2.716,00;3.088,98;Enerji Açığı
13.07.2024;00:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
13.07.2024;01:00;2.950,00;2.999,02;2.861,50;3.088,99;Enerji Açığı
13.07.2024;02:00;2.768,58;2.900,00;2.685,52;2.987,00;Enerji Açığı
13.07.2024;03:00;2.443,60;1.968,00;1.908,96;2.516,91;Enerji Fazlası
13.07.2024;04:00;2.495,01;1.683,50;1.633,00;2.569,86;Enerji Fazlası
13.07.2024;05:00;2.452,03;1.520,00;1.474,40;2.525,59;Enerji Fazlası
13.07.2024;06:00;2.328,58;1.221,00;1.184,37;2.398,44;Enerji Fazlası
13.07.2024;07:00;1.590,00;1.000,00;970,00;1.637,70;Enerji Fazlası
13.07.2024;08:00;2.543,57;1.843,00;1.787,71;2.619,88;Enerji Fazlası
13.07.2024;09:00;2.543,58;2.543,58;2.467,27;2.619,89;Dengede
13.07.2024;10:00;2.347,00;2.347,00;2.276,59;2.417,41;Enerji Açığı
13.07.2024;11:00;2.193,00;2.193,00;2.127,21;2.258,79;Dengede
13.07.2024;12:00;1.590,00;1.000,00;970,00;1.637,70;Enerji Fazlası
13.07.2024;13:00;2.182,58;2.182,58;2.117,10;2.248,06;Enerji Açığı
13.07.2024;14:00;2.659,99;2.659,99;2.580,19;2.739,79;Enerji Açığı
13.07.2024;15:00;2.707,60;2.707,60;2.626,37;2.788,83;Enerji Açığı
13.07.2024;16:00;2.347,00;2.347,00;2.276,59;2.417,41;Enerji Açığı
13.07.2024;17:00;2.550,27;2.874,27;2.473,76;2.960,50;Enerji Açığı
13.07.2024;18:00;2.949,99;2.998,90;2.861,49;3.088,87;Enerji Açığı
13.07.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
13.07.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
13.07.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
13.07.2024;22:00;2.950,00;2.999,06;2.861,50;3.089,03;Enerji Açığı
13.07.2024;23:00;2.899,99;2.999,02;2.812,99;3.088,99;Enerji Açığı
14.07.2024;00:00;2.929,99;2.998,90;2.842,09;3.088,87;Enerji Açığı
14.07.2024;01:00;2.738,28;2.998,50;2.656,13;3.088,46;Enerji Açığı
14.07.2024;02:00;2.447,00;2.900,00;2.373,59;2.987,00;Enerji Açığı
14.07.2024;03:00;2.199,01;2.442,01;2.133,04;2.515,27;Enerji Açığı
14.07.2024;04:00;2.468,70;2.469,00;2.394,64;2.543,07;Enerji Açığı
14.07.2024;05:00;2.849,99;2.998,40;2.764,49;3.088,35;Enerji Açığı
14.07.2024;06:00;2.538,23;2.800,00;2.462,08;2.884,00;Enerji Açığı
14.07.2024;07:00;999,01;2.095,00;969,04;2.157,85;Enerji Açığı
14.07.2024;08:00;1.000,01;1.335,00;970,01;1.375,05;Enerji Açığı
14.07.2024;09:00;1.345,42;1.000,00;970,00;1.385,78;Enerji Fazlası
14.07.2024;10:00;1.000,00;675,00;654,75;1.030,00;Enerji Fazlası
14.07.2024;11:00;1.249,01;675,00;654,75;1.286,48;Enerji Fazlası
14.07.2024;12:00;500,01;500,00;485,00;515,01;Enerji Fazlası
14.07.2024;13:00;1.548,56;675,00;654,75;1.595,02;Enerji Fazlası
14.07.2024;14:00;1.454,11;675,00;654,75;1.497,73;Enerji Fazlası
14.07.2024;15:00;1.548,56;675,00;654,75;1.595,02;Enerji Fazlası
14.07.2024;16:00;2.199,01;675,00;654,75;2.264,98;Enerji Fazlası
14.07.2024;17:00;2.199,01;750,00;727,50;2.264,98;Enerji Fazlası
14.07.2024;18:00;1.998,23;2.950,00;1.938,28;3.038,50;Enerji Açığı
14.07.2024;19:00;2.538,22;2.998,40;2.462,07;3.088,35;Enerji Açığı
14.07.2024;20:00;2.999,00;2.999,02;2.909,03;3.088,99;Enerji Açığı
14.07.2024;21:00;3.000,00;2.100,00;2.037,00;3.090,00;Enerji Fazlası
14.07.2024;22:00;2.850,00;1.683,50;1.633,00;2.935,50;Enerji Fazlası
14.07.2024;23:00;2.497,32;1.683,50;1.633,00;2.572,24;Enerji Fazlası
15.07.2024;00:00;2.520,00;2.520,00;2.444,40;2.595,60;Dengede
15.07.2024;01:00;2.247,01;2.544,01;2.179,60;2.620,33;Enerji Açığı
15.07.2024;02:00;2.100,00;2.400,00;2.037,00;2.472,00;Enerji Açığı
15.07.2024;03:00;2.347,00;2.644,00;2.276,59;2.723,32;Enerji Açığı
15.07.2024;04:00;2.488,45;2.722,45;2.413,80;2.804,12;Enerji Açığı
15.07.2024;05:00;2.648,00;2.648,00;2.568,56;2.727,44;Enerji Açığı
15.07.2024;06:00;2.288,26;2.585,26;2.219,61;2.662,82;Enerji Açığı
15.07.2024;07:00;1.050,00;1.562,86;1.018,50;1.609,75;Enerji Açığı
15.07.2024;08:00;2.099,99;2.099,99;2.036,99;2.162,99;Enerji Fazlası
