Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
27.10.2025;05:00;1.606,97;399,99;387,99;1.655,18;Enerji Fazlası
27.10.2025;06:00;1.606,98;400,00;388,00;1.655,19;Enerji Fazlası
27.10.2025;07:00;1.999,00;400,00;388,00;2.058,97;Enerji Fazlası
27.10.2025;08:00;3.400,00;520,00;504,40;3.502,00;Enerji Fazlası
27.10.2025;09:00;1.740,10;100,00;97,00;1.792,30;Enerji Fazlası
27.10.2025;10:00;659,86;0,00;0,00;679,66;Enerji Fazlası
27.10.2025;11:00;1.549,98;0,00;0,00;1.596,48;Enerji Fazlası
27.10.2025;12:00;149,99;0,00;0,00;154,49;Enerji Fazlası
27.10.2025;13:00;449,99;0,00;0,00;463,49;Enerji Fazlası
27.10.2025;14:00;850,00;625,00;606,25;875,50;Enerji Fazlası
27.10.2025;15:00;1.549,98;650,00;630,50;1.596,48;Enerji Fazlası
27.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
27.10.2025;23:00;3.400,00;551,00;534,47;3.502,00;Enerji Fazlası
28.10.2025;00:00;3.145,01;1.316,00;1.276,52;3.239,36;Enerji Fazlası
28.10.2025;01:00;2.605,00;2.605,00;2.526,85;2.683,15;Enerji Fazlası
28.10.2025;02:00;2.339,99;2.339,99;2.269,79;2.410,19;Dengede
28.10.2025;03:00;2.274,99;2.951,22;2.206,74;3.039,76;Enerji Açığı
28.10.2025;04:00;1.900,00;3.100,00;1.843,00;3.193,00;Enerji Açığı
28.10.2025;05:00;2.280,94;3.121,91;2.212,51;3.215,57;Enerji Açığı
28.10.2025;06:00;3.199,00;3.274,00;3.103,03;3.372,22;Enerji Açığı
28.10.2025;07:00;3.000,01;3.121,91;2.910,01;3.215,57;Enerji Açığı
28.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
28.10.2025;09:00;3.400,00;2.490,00;2.415,30;3.502,00;Enerji Fazlası
28.10.2025;10:00;3.230,00;650,00;630,50;3.326,90;Enerji Fazlası
28.10.2025;11:00;2.900,00;2.951,22;2.813,00;3.039,76;Enerji Açığı
28.10.2025;12:00;650,01;500,00;485,00;669,51;Enerji Fazlası
28.10.2025;13:00;1.512,64;1.000,00;970,00;1.558,02;Enerji Fazlası
28.10.2025;14:00;2.615,99;3.400,00;2.537,51;3.502,00;Enerji Açığı
28.10.2025;15:00;3.320,01;3.400,00;3.220,41;3.502,00;Enerji Açığı
28.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
28.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
28.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
28.10.2025;19:00;3.400,00;3.000,00;2.910,00;3.502,00;Enerji Fazlası
28.10.2025;20:00;3.400,00;1.790,00;1.736,30;3.502,00;Enerji Fazlası
28.10.2025;21:00;3.400,00;1.790,00;1.736,30;3.502,00;Enerji Fazlası
28.10.2025;22:00;3.100,00;2.302,00;2.232,94;3.193,00;Enerji Fazlası
28.10.2025;23:00;2.577,33;2.352,33;2.281,76;2.654,65;Enerji Fazlası
29.10.2025;00:00;3.100,00;1.432,00;1.389,04;3.193,00;Enerji Fazlası
29.10.2025;01:00;2.857,18;1.387,00;1.345,39;2.942,90;Enerji Fazlası
29.10.2025;02:00;2.645,99;2.645,99;2.566,61;2.725,37;Dengede
29.10.2025;03:00;2.500,00;2.500,00;2.425,00;2.575,00;Dengede
29.10.2025;04:00;2.773,73;2.773,73;2.690,52;2.856,94;Dengede
29.10.2025;05:00;2.857,44;2.857,44;2.771,72;2.943,16;Dengede
29.10.2025;06:00;3.380,00;3.400,00;3.278,60;3.502,00;Enerji Açığı
29.10.2025;07:00;3.198,05;3.228,96;3.102,11;3.325,83;Enerji Açığı
29.10.2025;08:00;3.380,00;650,00;630,50;3.481,40;Enerji Fazlası
29.10.2025;09:00;1.899,99;400,00;388,00;1.956,99;Enerji Fazlası
29.10.2025;10:00;1.397,59;0,00;0,00;1.439,52;Enerji Fazlası
29.10.2025;11:00;1.606,97;0,00;0,00;1.655,18;Enerji Fazlası
29.10.2025;12:00;500,01;0,00;0,00;515,01;Enerji Fazlası
29.10.2025;13:00;600,01;0,00;0,00;618,01;Enerji Fazlası
29.10.2025;14:00;834,79;0,00;0,00;859,83;Enerji Fazlası
29.10.2025;15:00;1.606,97;399,98;387,98;1.655,18;Enerji Fazlası
29.10.2025;16:00;3.400,00;650,00;630,50;3.502,00;Enerji Fazlası
29.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
29.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
29.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
29.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
29.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
29.10.2025;22:00;2.950,01;2.950,01;2.861,51;3.038,51;Dengede
29.10.2025;23:00;3.000,00;2.281,00;2.212,57;3.090,00;Enerji Fazlası
30.10.2025;00:00;3.250,00;3.250,00;3.152,50;3.347,50;Enerji Açığı
30.10.2025;01:00;3.150,01;3.175,30;3.055,51;3.270,56;Enerji Açığı
30.10.2025;02:00;2.950,01;2.950,01;2.861,51;3.038,51;Dengede
30.10.2025;03:00;2.557,78;2.399,00;2.327,03;2.634,51;Enerji Fazlası
30.10.2025;04:00;2.557,77;1.701,00;1.649,97;2.634,50;Enerji Fazlası
30.10.2025;05:00;2.633,77;1.701,00;1.649,97;2.712,78;Enerji Fazlası
30.10.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;09:00;3.317,00;3.400,00;3.217,49;3.502,00;Enerji Açığı
30.10.2025;10:00;1.937,27;3.400,00;1.879,15;3.502,00;Enerji Açığı
30.10.2025;11:00;1.899,99;3.400,00;1.842,99;3.502,00;Enerji Açığı
30.10.2025;12:00;1.000,01;400,00;388,00;1.030,01;Enerji Fazlası
30.10.2025;13:00;1.606,98;520,00;504,40;1.655,19;Enerji Fazlası
30.10.2025;14:00;3.288,01;3.390,00;3.189,37;3.491,70;Enerji Açığı
30.10.2025;15:00;2.946,00;1.957,00;1.898,29;3.034,38;Enerji Fazlası
30.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
30.10.2025;23:00;3.299,27;3.400,00;3.200,29;3.502,00;Enerji Açığı
31.10.2025;00:00;3.378,01;2.399,00;2.327,03;3.479,35;Enerji Fazlası
31.10.2025;01:00;3.300,00;2.399,00;2.327,03;3.399,00;Enerji Fazlası
31.10.2025;02:00;3.250,01;2.281,00;2.212,57;3.347,51;Enerji Fazlası
31.10.2025;03:00;2.733,78;2.399,00;2.327,03;2.815,79;Enerji Fazlası
31.10.2025;04:00;2.633,78;2.399,00;2.327,03;2.712,79;Enerji Fazlası
31.10.2025;05:00;2.945,99;2.399,00;2.327,03;3.034,37;Enerji Fazlası
31.10.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;09:00;2.542,99;3.100,00;2.466,70;3.193,00;Enerji Açığı
31.10.2025;10:00;2.899,99;899,99;872,99;2.986,99;Enerji Fazlası
31.10.2025;11:00;2.838,60;600,00;582,00;2.923,76;Enerji Fazlası
31.10.2025;12:00;1.050,00;399,99;387,99;1.081,50;Enerji Fazlası
31.10.2025;13:00;1.399,99;520,00;504,40;1.441,99;Enerji Fazlası
31.10.2025;14:00;3.391,37;3.166,37;3.071,38;3.493,11;Enerji Fazlası
31.10.2025;15:00;3.160,00;1.667,00;1.616,99;3.254,80;Enerji Fazlası
31.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
31.10.2025;23:00;3.393,78;3.400,00;3.291,97;3.502,00;Enerji Açığı
01.11.2025;00:00;3.275,01;3.400,00;3.176,76;3.502,00;Enerji Açığı
01.11.2025;01:00;3.210,01;3.400,00;3.113,71;3.502,00;Enerji Açığı
01.11.2025;02:00;3.200,00;3.400,00;3.104,00;3.502,00;Enerji Açığı
01.11.2025;03:00;3.100,00;3.400,00;3.007,00;3.502,00;Enerji Açığı
01.11.2025;04:00;2.894,01;3.400,00;2.807,19;3.502,00;Enerji Açığı
01.11.2025;05:00;2.945,99;3.400,00;2.857,61;3.502,00;Enerji Açığı
01.11.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
01.11.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
01.11.2025;08:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
01.11.2025;09:00;2.950,00;3.121,91;2.861,50;3.215,57;Enerji Açığı
01.11.2025;10:00;2.615,99;2.615,99;2.537,51;2.694,47;Enerji Fazlası
01.11.2025;11:00;2.880,01;650,00;630,50;2.966,41;Enerji Fazlası
01.11.2025;12:00;1.400,00;400,00;388,00;1.442,00;Enerji Fazlası
01.11.2025;13:00;2.410,00;520,00;504,40;2.482,30;Enerji Fazlası
01.11.2025;14:00;2.828,00;650,00;630,50;2.912,84;Enerji Fazlası
01.11.2025;15:00;2.894,00;3.207,05;2.807,18;3.303,26;Enerji Açığı
01.11.2025;16:00;3.300,00;3.400,00;3.201,00;3.502,00;Enerji Açığı
01.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
01.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
01.11.2025;19:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
01.11.2025;20:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
01.11.2025;21:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
01.11.2025;22:00;3.120,01;3.400,00;3.026,41;3.502,00;Enerji Açığı
01.11.2025;23:00;2.543,00;3.400,00;2.466,71;3.502,00;Enerji Açığı
02.11.2025;00:00;3.150,01;2.178,00;2.112,66;3.244,51;Enerji Fazlası
02.11.2025;01:00;2.849,01;2.139,00;2.074,83;2.934,48;Enerji Fazlası
02.11.2025;02:00;2.853,00;2.136,00;2.071,92;2.938,59;Enerji Fazlası
02.11.2025;03:00;2.875,99;2.066,00;2.004,02;2.962,27;Enerji Fazlası
02.11.2025;04:00;2.719,00;2.329,11;2.259,24;2.800,57;Enerji Fazlası
02.11.2025;05:00;2.719,00;2.329,11;2.259,24;2.800,57;Enerji Fazlası
02.11.2025;06:00;3.350,00;3.379,22;3.249,50;3.480,60;Enerji Açığı
02.11.2025;07:00;3.299,01;3.400,00;3.200,04;3.502,00;Enerji Açığı
02.11.2025;08:00;1.899,98;650,00;630,50;1.956,98;Enerji Fazlası
02.11.2025;09:00;600,01;399,99;387,99;618,01;Enerji Fazlası
02.11.2025;10:00;499,99;0,00;0,00;514,99;Enerji Fazlası
02.11.2025;11:00;525,05;0,00;0,00;540,80;Enerji Fazlası
02.11.2025;12:00;360,35;0,00;0,00;371,16;Enerji Fazlası
02.11.2025;13:00;1.355,01;1.355,01;1.314,36;1.395,66;Enerji Açığı
02.11.2025;14:00;1.606,98;650,00;630,50;1.655,19;Enerji Fazlası
02.11.2025;15:00;2.420,00;650,00;630,50;2.492,60;Enerji Fazlası
02.11.2025;16:00;3.275,00;3.384,00;3.176,75;3.485,52;Enerji Açığı
02.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
02.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
02.11.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
02.11.2025;20:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
02.11.2025;21:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
02.11.2025;22:00;2.898,25;3.100,00;2.811,30;3.193,00;Enerji Açığı
02.11.2025;23:00;3.120,00;2.322,00;2.252,34;3.213,60;Enerji Fazlası
03.11.2025;00:00;3.135,56;2.399,00;2.327,03;3.229,63;Enerji Fazlası
03.11.2025;01:00;2.700,00;2.399,00;2.327,03;2.781,00;Enerji Fazlası
03.11.2025;02:00;2.607,01;1.936,00;1.877,92;2.685,22;Enerji Fazlası
03.11.2025;03:00;2.541,01;2.057,00;1.995,29;2.617,24;Enerji Fazlası
03.11.2025;04:00;2.541,01;2.151,12;2.086,59;2.617,24;Enerji Fazlası
03.11.2025;05:00;2.719,00;2.369,00;2.297,93;2.800,57;Enerji Fazlası
03.11.2025;06:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
03.11.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;10:00;2.900,00;2.550,00;2.473,50;2.987,00;Enerji Fazlası
03.11.2025;11:00;2.950,00;2.136,00;2.071,92;3.038,50;Enerji Fazlası
03.11.2025;12:00;1.607,00;400,00;388,00;1.655,21;Enerji Fazlası
03.11.2025;13:00;2.950,00;2.136,00;2.071,92;3.038,50;Enerji Fazlası
03.11.2025;14:00;3.400,00;2.399,00;2.327,03;3.502,00;Enerji Fazlası
03.11.2025;15:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
03.11.2025;21:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
03.11.2025;22:00;3.106,04;3.400,00;3.012,86;3.502,00;Enerji Açığı
03.11.2025;23:00;3.130,01;3.130,01;3.036,11;3.223,91;Enerji Açığı
04.11.2025;00:00;3.330,00;3.330,00;3.230,10;3.429,90;Enerji Açığı
04.11.2025;01:00;3.100,00;2.452,00;2.378,44;3.193,00;Enerji Fazlası
04.11.2025;02:00;2.946,00;3.395,00;2.857,62;3.496,85;Enerji Açığı
04.11.2025;03:00;2.994,00;3.400,00;2.904,18;3.502,00;Enerji Açığı
04.11.2025;04:00;2.994,00;3.294,62;2.904,18;3.393,46;Enerji Açığı
04.11.2025;05:00;2.802,01;3.400,00;2.717,95;3.502,00;Enerji Açığı
04.11.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;10:00;3.348,70;3.400,00;3.248,24;3.502,00;Enerji Açığı
04.11.2025;11:00;2.945,99;3.400,00;2.857,61;3.502,00;Enerji Açığı
04.11.2025;12:00;1.501,01;2.997,00;1.455,98;3.086,91;Enerji Açığı
04.11.2025;13:00;2.235,01;3.400,00;2.167,96;3.502,00;Enerji Açığı
04.11.2025;14:00;2.601,78;3.400,00;2.523,73;3.502,00;Enerji Açığı
04.11.2025;15:00;3.150,00;3.400,00;3.055,50;3.502,00;Enerji Açığı
04.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
04.11.2025;20:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
04.11.2025;21:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
04.11.2025;22:00;2.601,78;3.400,00;2.523,73;3.502,00;Enerji Açığı
04.11.2025;23:00;2.844,00;3.400,00;2.758,68;3.502,00;Enerji Açığı
05.11.2025;00:00;3.300,00;3.400,00;3.201,00;3.502,00;Enerji Açığı
05.11.2025;01:00;3.097,01;3.395,00;3.004,10;3.496,85;Enerji Açığı
05.11.2025;02:00;2.513,00;3.400,00;2.437,61;3.502,00;Enerji Açığı
05.11.2025;03:00;2.694,00;3.400,00;2.613,18;3.502,00;Enerji Açığı
05.11.2025;04:00;2.401,00;3.157,00;2.328,97;3.251,71;Enerji Açığı
05.11.2025;05:00;2.250,00;3.044,00;2.182,50;3.135,32;Enerji Açığı
05.11.2025;06:00;2.350,00;3.044,00;2.279,50;3.135,32;Enerji Açığı
05.11.2025;07:00;3.349,99;3.400,00;3.249,49;3.502,00;Enerji Açığı
05.11.2025;08:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
05.11.2025;09:00;2.567,49;3.400,00;2.490,47;3.502,00;Enerji Açığı
05.11.2025;10:00;2.351,00;520,00;504,40;2.421,53;Enerji Fazlası
05.11.2025;11:00;2.744,00;2.744,00;2.661,68;2.826,32;Enerji Fazlası
05.11.2025;12:00;501,02;400,00;388,00;516,05;Enerji Fazlası
05.11.2025;13:00;1.678,16;650,00;630,50;1.728,50;Enerji Fazlası
05.11.2025;14:00;2.615,99;2.615,99;2.537,51;2.694,47;Dengede
05.11.2025;15:00;2.950,00;3.049,00;2.861,50;3.140,47;Enerji Açığı
05.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
05.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
05.11.2025;18:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
05.11.2025;19:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
05.11.2025;20:00;3.385,00;3.400,00;3.283,45;3.502,00;Enerji Açığı
05.11.2025;21:00;3.059,99;3.400,00;2.968,19;3.502,00;Enerji Açığı
05.11.2025;22:00;2.950,00;3.044,00;2.861,50;3.135,32;Enerji Açığı
05.11.2025;23:00;2.984,34;3.394,00;2.894,81;3.495,82;Enerji Açığı
06.11.2025;00:00;2.950,00;1.801,00;1.746,97;3.038,50;Enerji Fazlası
06.11.2025;01:00;2.610,00;3.158,00;2.531,70;3.252,74;Enerji Açığı
06.11.2025;02:00;2.533,33;1.000,00;970,00;2.609,33;Enerji Fazlası
06.11.2025;03:00;2.533,33;650,00;630,50;2.609,33;Enerji Fazlası
06.11.2025;04:00;2.401,01;650,00;630,50;2.473,04;Enerji Fazlası
06.11.2025;05:00;2.533,33;650,00;630,50;2.609,33;Enerji Fazlası
06.11.2025;06:00;2.841,01;1.745,00;1.692,65;2.926,24;Enerji Fazlası
06.11.2025;07:00;3.193,64;3.294,62;3.097,83;3.393,46;Enerji Açığı
06.11.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
06.11.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
06.11.2025;10:00;3.178,65;3.400,00;3.083,29;3.502,00;Enerji Açığı
06.11.2025;11:00;3.145,01;3.400,00;3.050,66;3.502,00;Enerji Açığı
06.11.2025;12:00;1.899,99;1.899,99;1.842,99;1.956,99;Dengede
06.11.2025;13:00;2.900,01;1.701,00;1.649,97;2.987,01;Enerji Fazlası
06.11.2025;14:00;3.120,01;3.400,00;3.026,41;3.502,00;Enerji Açığı
06.11.2025;15:00;3.140,00;3.400,00;3.045,80;3.502,00;Enerji Açığı
06.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
06.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
06.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
06.11.2025;19:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
06.11.2025;20:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
06.11.2025;21:00;3.385,00;2.247,00;2.179,59;3.486,55;Enerji Fazlası
06.11.2025;22:00;2.950,01;2.182,00;2.116,54;3.038,51;Enerji Fazlası
06.11.2025;23:00;3.130,01;2.247,00;2.179,59;3.223,91;Enerji Fazlası
07.11.2025;00:00;3.000,01;2.247,00;2.179,59;3.090,01;Enerji Fazlası
07.11.2025;01:00;2.687,00;2.247,00;2.179,59;2.767,61;Enerji Fazlası
07.11.2025;02:00;2.604,99;2.247,00;2.179,59;2.683,14;Enerji Fazlası
07.11.2025;03:00;2.607,78;2.607,78;2.529,55;2.686,01;Dengede
07.11.2025;04:00;2.559,78;2.559,78;2.482,99;2.636,57;Dengede
07.11.2025;05:00;2.699,99;2.994,00;2.618,99;3.083,82;Enerji Açığı
07.11.2025;06:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
07.11.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;09:00;3.399,99;3.400,00;3.297,99;3.502,00;Enerji Açığı
07.11.2025;10:00;2.840,78;3.400,00;2.755,56;3.502,00;Enerji Açığı
07.11.2025;11:00;2.607,78;3.400,00;2.529,55;3.502,00;Enerji Açığı
07.11.2025;12:00;1.450,00;3.037,00;1.406,50;3.128,11;Enerji Açığı
07.11.2025;13:00;2.559,78;3.294,62;2.482,99;3.393,46;Enerji Açığı
07.11.2025;14:00;2.995,00;3.400,00;2.905,15;3.502,00;Enerji Açığı
07.11.2025;15:00;3.299,99;3.399,00;3.200,99;3.500,97;Enerji Açığı
07.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
07.11.2025;21:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
07.11.2025;22:00;3.299,18;3.299,18;3.200,20;3.398,16;Enerji Açığı
07.11.2025;23:00;3.150,01;2.247,00;2.179,59;3.244,51;Enerji Fazlası
08.11.2025;00:00;3.210,00;2.301,00;2.231,97;3.306,30;Enerji Fazlası
08.11.2025;01:00;3.200,00;2.790,00;2.706,30;3.296,00;Enerji Fazlası
08.11.2025;02:00;3.155,09;3.155,09;3.060,44;3.249,74;Dengede
08.11.2025;03:00;2.842,99;2.257,00;2.189,29;2.928,28;Enerji Fazlası
08.11.2025;04:00;2.699,99;2.257,00;2.189,29;2.780,99;Enerji Fazlası
08.11.2025;05:00;2.880,01;2.257,00;2.189,29;2.966,41;Enerji Fazlası
08.11.2025;06:00;3.250,00;2.257,00;2.189,29;3.347,50;Enerji Fazlası
08.11.2025;07:00;3.300,00;2.301,00;2.231,97;3.399,00;Enerji Fazlası
08.11.2025;08:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
08.11.2025;09:00;2.950,00;2.979,22;2.861,50;3.068,60;Enerji Açığı
08.11.2025;10:00;2.404,99;520,00;504,40;2.477,14;Enerji Fazlası
08.11.2025;11:00;1.719,99;520,00;504,40;1.771,59;Enerji Fazlası
08.11.2025;12:00;1.000,00;400,00;388,00;1.030,00;Enerji Fazlası
08.11.2025;13:00;1.719,99;650,00;630,50;1.771,59;Enerji Fazlası
08.11.2025;14:00;2.838,01;2.951,22;2.752,87;3.039,76;Enerji Açığı
08.11.2025;15:00;2.451,00;3.075,00;2.377,47;3.167,25;Enerji Açığı
08.11.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
08.11.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
08.11.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
08.11.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
08.11.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
08.11.2025;21:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
08.11.2025;22:00;3.245,99;2.257,00;2.189,29;3.343,37;Enerji Fazlası
08.11.2025;23:00;3.120,01;2.257,00;2.189,29;3.213,61;Enerji Fazlası
09.11.2025;00:00;2.947,77;1.000,00;970,00;3.036,20;Enerji Fazlası
09.11.2025;01:00;2.875,99;2.257,00;2.189,29;2.962,27;Enerji Fazlası
09.11.2025;02:00;2.737,78;2.257,00;2.189,29;2.819,91;Enerji Fazlası
09.11.2025;03:00;2.699,99;650,00;630,50;2.780,99;Enerji Fazlası
09.11.2025;04:00;2.873,78;650,00;630,50;2.959,99;Enerji Fazlası
09.11.2025;05:00;2.873,77;650,00;630,50;2.959,98;Enerji Fazlası
09.11.2025;06:00;3.380,00;650,00;630,50;3.481,40;Enerji Fazlası
09.11.2025;07:00;3.246,00;3.246,00;3.148,62;3.343,38;Enerji Açığı
09.11.2025;08:00;2.274,99;2.274,99;2.206,74;2.343,24;Enerji Fazlası
09.11.2025;09:00;1.001,00;0,00;0,00;1.031,03;Enerji Fazlası
09.11.2025;10:00;170,00;0,00;0,00;175,10;Enerji Fazlası
09.11.2025;11:00;130,01;0,00;0,00;133,91;Enerji Fazlası
09.11.2025;12:00;130,00;0,00;0,00;133,90;Enerji Fazlası
09.11.2025;13:00;250,01;0,00;0,00;257,51;Enerji Fazlası
